elapsed_s,voltage_V,current_A,temp_bat1_C,soc_cc_pct,soc_jk_pct,soc_ekf_pct,err_jk_pct,err_ekf_pct,v_pred_V
4129.208,26.727,4.88,29.4,56.7888,58.0,57.2499,-1.2112,-0.4612,26.72152
4130.23,26.729,4.84,29.4,56.7954,58.0,57.2566,-1.2046,-0.4612,26.72008
4131.254,26.73,4.88,29.4,56.802,58.0,57.2632,-1.198,-0.4612,26.72307
4132.278,26.73,4.92,29.4,56.8088,58.0,57.27,-1.1912,-0.4612,26.72441
4133.21,26.73,4.96,29.4,56.8149,58.0,57.2762,-1.1851,-0.4612,26.72513
4134.233,26.729,4.84,29.4,56.8216,58.0,57.2828,-1.1784,-0.4612,26.72153
4135.253,26.73,4.88,29.4,56.8282,58.0,57.2894,-1.1718,-0.4612,26.72333
4136.273,26.73,4.88,29.4,56.8348,58.0,57.2961,-1.1652,-0.4613,26.72365
4137.222,26.73,4.88,29.4,56.841,58.0,57.3023,-1.159,-0.4613,26.72406
4138.227,26.729,4.92,29.4,56.8476,58.0,57.3089,-1.1524,-0.4613,26.72467
4139.242,26.729,4.88,29.4,56.8543,58.0,57.3155,-1.1457,-0.4613,26.72229
4140.265,26.729,4.88,29.4,56.8609,58.0,57.3222,-1.1391,-0.4613,26.72265
4141.287,26.729,4.88,29.4,56.8676,58.0,57.3289,-1.1324,-0.4613,26.72271
4142.241,26.729,4.88,29.4,56.8738,58.0,57.3351,-1.1262,-0.4613,26.72306
4143.245,26.727,4.88,29.4,56.8803,58.0,57.3417,-1.1197,-0.4613,26.72287
4144.261,26.73,4.84,29.4,56.8869,58.0,57.3483,-1.1131,-0.4613,26.72033
4145.286,26.73,4.88,29.4,56.8936,58.0,57.3549,-1.1064,-0.4614,26.72391
4146.309,26.727,4.88,29.4,56.9003,58.0,57.3616,-1.0997,-0.4614,26.72372
4147.249,26.727,4.88,29.4,56.9064,58.0,57.3677,-1.0936,-0.4614,26.72167
4148.357,26.729,4.84,29.4,56.9135,58.0,57.3749,-1.0865,-0.4614,26.71966
4149.278,26.729,4.84,29.4,56.9195,58.0,57.3809,-1.0805,-0.4614,26.72269
4150.3,26.729,4.92,29.4,56.9262,58.0,57.3876,-1.0738,-0.4614,26.72433
4151.329,26.729,4.84,29.4,56.9329,58.0,57.3943,-1.0671,-0.4614,26.72133
4152.254,26.729,4.96,29.5,56.939,58.0,57.4004,-1.061,-0.4614,26.72542
4153.278,26.729,4.88,29.4,56.9457,58.0,57.4071,-1.0543,-0.4614,26.72157
4154.3,26.73,4.92,29.4,56.9524,58.0,57.4138,-1.0476,-0.4614,26.72335
4155.335,26.73,4.92,29.4,56.9592,58.0,57.4206,-1.0408,-0.4615,26.7236
4156.267,26.73,4.96,29.4,56.9654,58.0,57.4268,-1.0346,-0.4615,26.72499
4157.27,26.727,4.96,29.4,56.972,58.0,57.4335,-1.028,-0.4615,26.72407
4158.291,26.729,4.92,29.4,56.9787,58.0,57.4402,-1.0213,-0.4615,26.72056
4159.311,26.729,4.88,29.5,56.9854,58.0,57.4469,-1.0146,-0.4615,26.72157
4160.338,26.73,4.88,29.5,56.9921,58.0,57.4536,-1.0079,-0.4615,26.7225
4161.277,26.73,4.88,29.5,56.9982,58.0,57.4597,-1.0018,-0.4615,26.72391
4162.282,26.729,4.88,29.4,57.0047,58.0,57.4663,-0.9953,-0.4615,26.7238
4163.311,26.732,4.88,29.4,57.0114,58.0,57.473,-0.9886,-0.4616,26.72285
4164.335,26.729,4.84,29.4,57.018,58.0,57.4796,-0.982,-0.4616,26.72433
4165.282,26.73,4.92,29.5,57.0243,58.0,57.4858,-0.9757,-0.4616,26.72497
4166.282,26.729,4.88,29.4,57.0308,58.0,57.4924,-0.9692,-0.4616,26.72321
4167.405,26.729,4.88,29.4,57.0381,58.0,57.4997,-0.9619,-0.4616,26.72228
4168.323,26.729,4.88,29.4,57.0441,58.0,57.5057,-0.9559,-0.4616,26.72316
4169.347,26.732,4.92,29.4,57.0508,58.0,57.5124,-0.9492,-0.4616,26.72359
4170.288,26.73,4.88,29.4,57.057,58.0,57.5186,-0.943,-0.4616,26.72491
4171.298,26.729,4.96,29.4,57.0636,58.0,57.5253,-0.9364,-0.4616,26.72559
4172.316,26.729,4.96,29.4,57.0704,58.0,57.532,-0.9296,-0.4616,26.72327
4173.35,26.729,4.88,29.4,57.0771,58.0,57.5388,-0.9229,-0.4617,26.72115
4174.293,26.729,4.88,29.4,57.0833,58.0,57.5449,-0.9167,-0.4617,26.72284
4175.295,26.729,4.92,29.4,57.0899,58.0,57.5515,-0.9101,-0.4617,26.72365
4176.312,26.73,4.88,29.4,57.0965,58.0,57.5582,-0.9035,-0.4617,26.72209
4177.336,26.73,4.88,29.5,57.1032,58.0,57.5649,-0.8968,-0.4617,26.7234
4178.361,26.73,4.88,29.4,57.1098,58.0,57.5716,-0.8902,-0.4617,26.72361
4179.385,26.73,4.84,29.4,57.1165,58.0,57.5782,-0.8835,-0.4617,26.72282
4180.41,26.732,4.88,29.4,57.1231,58.0,57.5849,-0.8769,-0.4618,26.7243
4181.329,26.732,4.88,29.4,57.1291,58.0,57.5909,-0.8709,-0.4618,26.72592
4182.357,26.727,4.88,29.4,57.1358,58.0,57.5976,-0.8642,-0.4618,26.72563
4183.377,26.73,4.92,29.4,57.1425,58.0,57.6043,-0.8575,-0.4618,26.7224
4184.401,26.73,4.92,29.4,57.1493,58.0,57.611,-0.8507,-0.4618,26.72348
4185.322,26.732,4.88,29.4,57.1553,58.0,57.6171,-0.8447,-0.4618,26.72335
4186.352,26.729,4.88,29.4,57.162,58.0,57.6238,-0.838,-0.4618,26.72519
4187.371,26.729,4.88,29.4,57.1686,58.0,57.6304,-0.8314,-0.4618,26.72312
4188.396,26.732,4.88,29.4,57.1753,58.0,57.6371,-0.8247,-0.4618,26.72274
4189.33,26.729,4.92,29.4,57.1814,58.0,57.6433,-0.8186,-0.4618,26.72641
4190.339,26.73,4.84,29.4,57.188,58.0,57.6498,-0.812,-0.4619,26.72175
4191.367,26.732,4.96,29.4,57.1948,59.0,57.6566,-1.8052,-0.4619,26.72576
4192.399,26.732,4.88,29.4,57.2015,59.0,57.6634,-1.7985,-0.4619,26.72399
4193.332,26.732,4.88,29.4,57.2076,59.0,57.6695,-1.7924,-0.4619,26.72579
4194.339,26.732,4.88,29.4,57.2141,59.0,57.6761,-1.7859,-0.4619,26.72571
4195.36,26.73,4.92,29.4,57.2208,59.0,57.6828,-1.7792,-0.4619,26.72645
4196.391,26.729,4.96,29.5,57.2277,59.0,57.6896,-1.7723,-0.4619,26.72494
4197.413,26.733,4.84,29.4,57.2343,59.0,57.6962,-1.7657,-0.462,26.72064
4198.348,26.729,4.92,29.4,57.2404,59.0,57.7024,-1.7596,-0.462,26.72766
4199.459,26.73,4.88,29.4,57.2477,59.0,57.7096,-1.7523,-0.462,26.72226
4200.38,26.73,4.88,29.4,57.2537,59.0,57.7156,-1.7463,-0.462,26.72394
4201.402,26.73,4.84,29.4,57.2603,59.0,57.7223,-1.7397,-0.462,26.72287
4202.423,26.73,4.92,29.4,57.267,59.0,57.729,-1.733,-0.462,26.72515
4203.358,26.727,4.88,29.4,57.2731,59.0,57.7351,-1.7269,-0.462,26.72355
4204.371,26.73,4.88,29.4,57.2797,59.0,57.7417,-1.7203,-0.462,26.72124
4205.398,26.733,4.88,29.4,57.2864,59.0,57.7484,-1.7136,-0.462,26.72322
4206.419,26.733,4.88,29.4,57.293,59.0,57.7551,-1.707,-0.4621,26.72602
4207.446,26.729,4.88,29.4,57.2997,59.0,57.7618,-1.7003,-0.4621,26.72645
4208.369,26.73,4.96,29.4,57.3058,59.0,57.7679,-1.6942,-0.4621,26.72546
4209.392,26.729,4.88,29.4,57.3125,59.0,57.7746,-1.6875,-0.4621,26.72235
4210.412,26.732,4.88,29.4,57.3192,59.0,57.7813,-1.6808,-0.4621,26.72263
4211.436,26.73,4.88,29.4,57.3258,59.0,57.7879,-1.6742,-0.4621,26.72509
4212.378,26.73,4.88,29.4,57.332,59.0,57.7941,-1.668,-0.4621,26.72429
4213.381,26.732,4.84,29.4,57.3384,59.0,57.8006,-1.6616,-0.4621,26.72302
4214.406,26.729,4.84,29.5,57.3451,59.0,57.8072,-1.6549,-0.4621,26.72511
4215.433,26.729,4.84,29.4,57.3517,59.0,57.8139,-1.6483,-0.4622,26.72301
4216.456,26.73,4.88,29.4,57.3584,59.0,57.8205,-1.6416,-0.4622,26.72351
4217.386,26.732,4.84,29.4,57.3644,59.0,57.8266,-1.6356,-0.4622,26.72326
4218.513,26.73,4.88,29.5,57.3717,59.0,57.8339,-1.6283,-0.4622,26.72545
4219.422,26.73,4.88,29.5,57.3777,59.0,57.8399,-1.6223,-0.4622,26.72452
4220.45,26.73,4.88,29.4,57.3844,59.0,57.8466,-1.6156,-0.4622,26.72375
4221.396,26.732,4.96,29.4,57.3906,59.0,57.8528,-1.6094,-0.4622,26.72571
4222.403,26.73,4.84,29.5,57.3971,59.0,57.8594,-1.6029,-0.4622,26.72325
4223.415,26.732,4.88,29.4,57.4037,59.0,57.866,-1.5963,-0.4623,26.72442
4224.443,26.73,4.84,29.4,57.4104,59.0,57.8726,-1.5896,-0.4623,26.72452
4225.471,26.73,4.84,29.4,57.417,59.0,57.8793,-1.583,-0.4623,26.72371
4226.409,26.73,4.88,29.4,57.4231,59.0,57.8854,-1.5769,-0.4623,26.72487
4227.414,26.73,4.84,29.4,57.4296,59.0,57.8919,-1.5704,-0.4623,26.72309
4228.438,26.73,4.92,29.4,57.4364,59.0,57.8987,-1.5636,-0.4623,26.72516
4229.457,26.732,4.92,29.4,57.4431,59.0,57.9054,-1.5569,-0.4623,26.72394
4230.483,26.732,4.92,29.4,57.4498,59.0,57.9121,-1.5502,-0.4623,26.72532
4231.509,26.732,4.92,29.4,57.4565,59.0,57.9189,-1.5435,-0.4623,26.72555
4232.43,26.732,4.92,29.4,57.4626,59.0,57.9249,-1.5374,-0.4624,26.72612
4233.451,26.73,4.88,29.4,57.4692,59.0,57.9316,-1.5308,-0.4624,26.72487
4234.476,26.732,4.88,29.4,57.4759,59.0,57.9383,-1.5241,-0.4624,26.72382
4235.424,26.733,4.92,29.4,57.4822,59.0,57.9445,-1.5178,-0.4624,26.72649
4236.427,26.732,4.88,29.4,57.4887,59.0,57.9511,-1.5113,-0.4624,26.72584
4237.454,26.73,4.92,29.4,57.4954,59.0,57.9578,-1.5046,-0.4624,26.72642
4238.473,26.73,4.92,29.4,57.5021,59.0,57.9646,-1.4979,-0.4624,26.72414
4239.558,26.733,4.88,29.4,57.5092,59.0,57.9716,-1.4908,-0.4624,26.72259
4240.438,26.732,4.92,29.4,57.515,59.0,57.9774,-1.485,-0.4624,26.72745
4241.443,26.732,4.92,29.4,57.5216,59.0,57.9841,-1.4784,-0.4625,26.726
4242.464,26.732,4.96,29.4,57.5284,59.0,57.9908,-1.4716,-0.4625,26.72651
4243.494,26.733,4.84,29.4,57.535,59.0,57.9975,-1.465,-0.4625,26.72325
4244.438,26.733,4.84,29.4,57.5411,59.0,58.0036,-1.4589,-0.4625,26.72636
4245.442,26.732,4.88,29.4,57.5477,59.0,58.0102,-1.4523,-0.4625,26.7274
4246.46,26.732,4.88,29.4,57.5543,59.0,58.0168,-1.4457,-0.4625,26.72589
4247.482,26.729,4.88,29.4,57.561,59.0,58.0235,-1.439,-0.4625,26.72562
4248.509,26.73,4.92,29.5,57.5677,59.0,58.0302,-1.4323,-0.4625,26.72394
4249.445,26.732,4.88,29.4,57.5738,59.0,58.0364,-1.4262,-0.4625,26.72331
4250.556,26.732,4.88,29.4,57.581,59.0,58.0436,-1.419,-0.4626,26.72473
4251.479,26.732,4.88,29.4,57.5871,59.0,58.0496,-1.4129,-0.4626,26.72593
4252.5,26.729,4.92,29.4,57.5938,59.0,58.0564,-1.4062,-0.4626,26.72646
4253.449,26.735,4.96,29.4,57.6001,59.0,58.0627,-1.3999,-0.4626,26.72452
4254.451,26.733,4.92,29.4,57.6066,59.0,58.0693,-1.3934,-0.4626,26.72716
4255.468,26.732,4.88,29.4,57.6133,59.0,58.0759,-1.3867,-0.4626,26.72586
4256.497,26.733,4.92,29.4,57.62,59.0,58.0827,-1.38,-0.4626,26.7264
4257.518,26.733,4.92,29.4,57.6267,59.0,58.0894,-1.3733,-0.4626,26.72655
4258.462,26.733,4.92,29.4,57.6329,59.0,58.0956,-1.3671,-0.4627,26.72697
4259.462,26.732,4.88,29.4,57.6395,59.0,58.1021,-1.3605,-0.4627,26.72591
4260.485,26.732,4.92,29.4,57.6462,59.0,58.1089,-1.3538,-0.4627,26.72644
4261.514,26.73,4.92,29.4,57.6529,59.0,58.1156,-1.3471,-0.4627,26.7257
4262.538,26.732,4.92,29.4,57.6597,59.0,58.1224,-1.3403,-0.4627,26.72398
4263.465,26.732,4.92,29.4,57.6658,59.0,58.1285,-1.3342,-0.4627,26.72582
4264.48,26.735,4.88,29.4,57.6724,59.0,58.1351,-1.3276,-0.4627,26.72483
4265.504,26.733,4.88,29.5,57.6791,59.0,58.1418,-1.3209,-0.4627,26.72785
4266.531,26.73,4.88,29.4,57.6858,59.0,58.1485,-1.3142,-0.4627,26.72671
4267.475,26.732,4.92,29.4,57.692,59.0,58.1547,-1.308,-0.4628,26.72536
4268.482,26.73,4.84,29.4,57.6985,59.0,58.1612,-1.3015,-0.4628,26.72395
4269.603,26.732,4.84,29.4,57.7057,59.0,58.1685,-1.2943,-0.4628,26.72311
4270.524,26.732,4.84,29.4,57.7117,59.0,58.1745,-1.2883,-0.4628,26.72563
4271.556,26.73,4.88,29.4,57.7184,59.0,58.1812,-1.2816,-0.4628,26.7263
4272.487,26.733,4.92,29.4,57.7245,59.0,58.1873,-1.2755,-0.4628,26.72535
4273.514,26.73,4.88,29.4,57.7312,59.0,58.194,-1.2688,-0.4628,26.72549
4274.514,26.732,4.92,29.4,57.7378,59.0,58.2006,-1.2622,-0.4628,26.72486
4275.548,26.732,4.88,29.4,57.7445,59.0,58.2074,-1.2555,-0.4629,26.72456
4276.491,26.732,4.88,29.4,57.7507,59.0,58.2135,-1.2493,-0.4629,26.72579
4277.495,26.73,4.88,29.4,57.7572,59.0,58.2201,-1.2428,-0.4629,26.72567
4278.51,26.736,4.92,29.4,57.7639,59.0,58.2268,-1.2361,-0.4629,26.72481
4279.533,26.733,4.88,29.4,57.7705,59.0,58.2334,-1.2295,-0.4629,26.72786
4280.557,26.735,4.92,29.4,57.7773,59.0,58.2402,-1.2227,-0.4629,26.72756
4281.508,26.733,4.88,29.4,57.7835,59.0,58.2464,-1.2165,-0.4629,26.72788
4282.61,26.732,4.84,29.4,57.7906,59.0,58.2535,-1.2094,-0.4629,26.72548
4283.526,26.732,4.84,29.4,57.7965,59.0,58.2595,-1.2035,-0.463,26.72604
4284.551,26.733,4.92,29.5,57.8032,59.0,58.2662,-1.1968,-0.463,26.72724
4285.579,26.732,4.96,29.5,57.8101,59.0,58.273,-1.1899,-0.463,26.72747
4286.519,26.732,4.84,29.4,57.8161,59.0,58.2791,-1.1839,-0.463,26.72384
4287.523,26.732,4.84,29.5,57.8226,59.0,58.2856,-1.1774,-0.463,26.72531
4288.548,26.733,4.92,29.4,57.8294,59.0,58.2924,-1.1706,-0.463,26.72712
4289.568,26.733,4.92,29.4,57.8361,59.0,58.2991,-1.1639,-0.463,26.72665
4290.52,26.73,4.92,29.5,57.8423,59.0,58.3053,-1.1577,-0.463,26.72693
4291.526,26.732,4.92,29.4,57.8489,59.0,58.312,-1.1511,-0.463,26.72426
4292.542,26.735,4.88,29.4,57.8555,59.0,58.3186,-1.1445,-0.4631,26.72455
4293.566,26.733,4.92,29.4,57.8623,59.0,58.3253,-1.1377,-0.4631,26.72862
4294.593,26.733,4.96,29.4,57.8691,59.0,58.3322,-1.1309,-0.4631,26.7277
4295.527,26.733,4.96,29.4,57.8753,59.0,58.3384,-1.1247,-0.4631,26.72723
4296.534,26.732,4.88,29.5,57.8818,59.0,58.3449,-1.1182,-0.4631,26.72509
4297.562,26.733,4.84,29.5,57.8885,59.0,58.3516,-1.1115,-0.4631,26.72458
4298.583,26.732,4.84,29.4,57.8951,59.0,58.3582,-1.1049,-0.4631,26.72615
4299.608,26.733,4.84,29.5,57.9017,59.0,58.3649,-1.0983,-0.4632,26.72557
4300.544,26.733,4.84,29.4,57.9077,59.0,58.3709,-1.0923,-0.4632,26.72676
4301.657,26.733,4.92,29.4,57.9151,59.0,58.3782,-1.0849,-0.4632,26.7277
4302.577,26.733,4.92,29.4,57.9211,59.0,58.3843,-1.0789,-0.4632,26.72726
4303.597,26.732,4.88,29.5,57.9278,59.0,58.3909,-1.0722,-0.4632,26.72583
4304.623,26.735,5.0,29.5,57.9346,59.0,58.3978,-1.0654,-0.4632,26.72807
4305.552,26.733,4.88,29.4,57.9407,59.0,58.4039,-1.0593,-0.4632,26.72645
4306.57,26.735,4.96,29.4,57.9474,59.0,58.4106,-1.0526,-0.4632,26.72818
4307.595,26.732,4.84,29.4,57.954,59.0,58.4173,-1.046,-0.4632,26.72593
4308.618,26.732,4.84,29.4,57.9606,59.0,58.4239,-1.0394,-0.4633,26.72554
4309.567,26.733,4.96,29.5,57.9669,59.0,58.4302,-1.0331,-0.4633,26.72838
4310.569,26.735,4.84,29.5,57.9734,59.0,58.4367,-1.0266,-0.4633,26.72446
4311.585,26.732,4.92,29.5,57.9801,59.0,58.4434,-1.0199,-0.4633,26.72945
4312.613,26.732,4.84,29.5,57.9867,59.0,58.45,-1.0133,-0.4633,26.72449
4313.64,26.735,4.84,29.5,57.9934,59.0,58.4567,-1.0066,-0.4633,26.72528
4314.667,26.733,4.92,29.5,58.0001,59.0,58.4634,-0.9999,-0.4633,26.72952
4315.585,26.733,4.92,29.5,58.0061,59.0,58.4695,-0.9939,-0.4633,26.72757
4316.605,26.736,4.88,29.5,58.0128,59.0,58.4762,-0.9872,-0.4634,26.72587
4317.627,26.735,4.88,29.5,58.0195,59.0,58.4828,-0.9805,-0.4634,26.72881
4318.652,26.735,4.84,29.5,58.0261,59.0,58.4895,-0.9739,-0.4634,26.72763
4319.583,26.732,4.88,29.5,58.0321,59.0,58.4955,-0.9679,-0.4634,26.72958
4320.601,26.732,4.88,29.5,58.0388,59.0,58.5022,-0.9612,-0.4634,26.7262
4321.619,26.732,4.88,29.5,58.0454,59.0,58.5088,-0.9546,-0.4634,26.72564
4322.645,26.736,4.92,29.5,58.0522,59.0,58.5156,-0.9478,-0.4634,26.72635
4323.597,26.732,4.84,29.5,58.0583,59.0,58.5218,-0.9417,-0.4634,26.72761
4324.597,26.736,4.88,29.4,58.0648,59.0,58.5283,-0.9352,-0.4635,26.72677
4325.618,26.732,4.92,29.5,58.0715,59.0,58.535,-0.9285,-0.4635,26.7298
4326.644,26.735,4.96,29.5,58.0783,59.0,58.5418,-0.9217,-0.4635,26.72707
4327.662,26.735,4.96,29.5,58.0851,59.0,58.5486,-0.9149,-0.4635,26.72829
4328.602,26.733,4.84,29.5,58.0912,59.0,58.5547,-0.9088,-0.4635,26.72637
4329.607,26.733,4.88,29.5,58.0977,59.0,58.5612,-0.9023,-0.4635,26.72735
4330.633,26.733,4.92,29.5,58.1044,59.0,58.568,-0.8956,-0.4635,26.72744
4331.66,26.735,4.88,29.5,58.1111,59.0,58.5747,-0.8889,-0.4636,26.7258
4332.603,26.733,4.92,29.5,58.1173,59.0,58.5809,-0.8827,-0.4636,26.72924
4333.707,26.729,4.96,29.5,58.1247,59.0,58.5882,-0.8753,-0.4636,26.72738
4334.625,26.729,4.96,29.5,58.1307,59.0,58.5943,-0.8693,-0.4636,26.72398
4335.65,26.736,4.84,29.5,58.1374,59.0,58.601,-0.8626,-0.4636,26.72034
4336.674,26.733,4.84,29.5,58.144,59.0,58.6076,-0.856,-0.4636,26.72783
4337.623,26.735,4.92,29.5,58.1502,59.0,58.6138,-0.8498,-0.4636,26.72872
4338.625,26.73,4.88,29.5,58.1567,60.0,58.6204,-1.8433,-0.4636,26.72776
4339.65,26.733,4.88,29.5,58.1634,60.0,58.6271,-1.8366,-0.4636,26.72423
4340.668,26.733,4.88,29.5,58.1701,60.0,58.6337,-1.8299,-0.4637,26.72611
4341.691,26.733,4.92,29.5,58.1768,60.0,58.6405,-1.8232,-0.4637,26.72724
4342.635,26.736,4.92,29.5,58.183,60.0,58.6467,-1.817,-0.4637,26.72703
4343.642,26.735,4.84,29.5,58.1895,60.0,58.6532,-1.8105,-0.4637,26.72742
4344.664,26.733,4.88,29.5,58.1962,60.0,58.6599,-1.8038,-0.4637,26.72905
4345.689,26.735,4.96,29.5,58.2029,60.0,58.6667,-1.7971,-0.4637,26.72856
4346.712,26.735,4.92,29.5,58.2097,60.0,58.6734,-1.7903,-0.4637,26.72765
4347.644,26.735,4.92,29.5,58.2158,60.0,58.6795,-1.7842,-0.4637,26.72879
4348.655,26.735,4.84,29.5,58.2223,60.0,58.6861,-1.7777,-0.4638,26.72687
4349.684,26.733,4.84,29.5,58.229,60.0,58.6928,-1.771,-0.4638,26.72807
4350.702,26.735,4.96,29.5,58.2357,60.0,58.6995,-1.7643,-0.4638,26.72924
4351.653,26.732,4.92,29.5,58.242,60.0,58.7058,-1.758,-0.4638,26.72814
4352.758,26.735,4.92,29.5,58.2492,60.0,58.713,-1.7508,-0.4638,26.72552
4353.673,26.735,4.92,29.5,58.2552,60.0,58.7191,-1.7448,-0.4638,26.72852
4354.699,26.733,4.84,29.5,58.2619,60.0,58.7257,-1.7381,-0.4638,26.72674
4355.721,26.736,4.88,29.5,58.2685,60.0,58.7324,-1.7315,-0.4639,26.7273
4356.666,26.735,4.96,29.5,58.2748,60.0,58.7387,-1.7252,-0.4639,26.73112
4357.669,26.733,4.92,29.5,58.2814,60.0,58.7453,-1.7186,-0.4639,26.72817
4358.695,26.735,4.84,29.5,58.288,60.0,58.7519,-1.712,-0.4639,26.72506
4359.715,26.735,4.84,29.5,58.2946,60.0,58.7585,-1.7054,-0.4639,26.72781
4360.738,26.735,4.88,29.5,58.3013,60.0,58.7652,-1.6987,-0.4639,26.7291
4361.679,26.733,4.84,29.5,58.3074,60.0,58.7713,-1.6926,-0.4639,26.72809
4362.685,26.736,4.96,29.5,58.314,60.0,58.778,-1.686,-0.4639,26.7293
4363.71,26.735,4.96,29.5,58.3208,60.0,58.7848,-1.6792,-0.4639,26.72941
4364.73,26.733,4.96,29.5,58.3276,60.0,58.7915,-1.6724,-0.464,26.72864
4365.755,26.735,4.88,29.5,58.3343,60.0,58.7982,-1.6657,-0.464,26.72517
4366.684,26.735,4.88,29.5,58.3403,60.0,58.8043,-1.6597,-0.464,26.72835
4367.701,26.733,4.84,29.5,58.3469,60.0,58.8109,-1.6531,-0.464,26.72756
4368.729,26.733,4.92,29.4,58.3536,60.0,58.8176,-1.6464,-0.464,26.72825
4369.756,26.736,4.84,29.5,58.3603,60.0,58.8243,-1.6397,-0.464,26.72506
4370.69,26.736,4.84,29.5,58.3663,60.0,58.8304,-1.6337,-0.464,26.72908
4371.698,26.735,4.88,29.5,58.3729,60.0,58.8369,-1.6271,-0.4641,26.73019
4372.719,26.735,4.88,29.5,58.3795,60.0,58.8436,-1.6205,-0.4641,26.72868
4373.742,26.733,4.96,29.5,58.3863,60.0,58.8504,-1.6137,-0.4641,26.73012
4374.694,26.735,4.92,29.5,58.3926,60.0,58.8567,-1.6074,-0.4641,26.72664
4375.695,26.735,4.84,29.5,58.399,60.0,58.8632,-1.601,-0.4641,26.72654
4376.716,26.732,4.92,29.5,58.4058,60.0,58.8699,-1.5942,-0.4641,26.72973
4377.739,26.735,4.88,29.5,58.4124,60.0,58.8766,-1.5876,-0.4641,26.72535
4378.769,26.735,4.88,29.5,58.4191,60.0,58.8833,-1.5809,-0.4641,26.72783
4379.706,26.733,4.84,29.5,58.4252,60.0,58.8893,-1.5748,-0.4642,26.72789
4380.711,26.735,4.84,29.5,58.4317,60.0,58.8959,-1.5683,-0.4642,26.72672
4381.735,26.738,4.88,29.5,58.4384,60.0,58.9026,-1.5616,-0.4642,26.7289
4382.755,26.736,4.92,29.5,58.4451,60.0,58.9093,-1.5549,-0.4642,26.73175
4383.779,26.735,4.84,29.5,58.4517,60.0,58.9159,-1.5483,-0.4642,26.72807
4384.808,26.736,4.84,29.5,58.4583,60.0,58.9226,-1.5417,-0.4642,26.72825
4385.725,26.736,4.84,29.5,58.4643,60.0,58.9285,-1.5357,-0.4642,26.72969
4386.749,26.735,4.84,29.5,58.4709,60.0,58.9351,-1.5291,-0.4643,26.72935
4387.777,26.733,4.84,29.5,58.4775,60.0,58.9418,-1.5225,-0.4643,26.72846
4388.799,26.735,4.84,29.5,58.4841,60.0,58.9484,-1.5159,-0.4643,26.72672
4389.726,26.735,4.88,29.5,58.4902,60.0,58.9545,-1.5098,-0.4643,26.72941
4390.746,26.733,4.92,29.5,58.4969,60.0,58.9612,-1.5031,-0.4643,26.7294
4391.767,26.733,4.92,29.5,58.5036,60.0,58.9679,-1.4964,-0.4643,26.72696
4392.796,26.735,4.88,29.5,58.5103,60.0,58.9746,-1.4897,-0.4643,26.72566
4393.741,26.736,4.88,29.5,58.5165,60.0,58.9808,-1.4835,-0.4643,26.72833
4394.75,26.735,5.0,29.5,58.5232,60.0,58.9875,-1.4768,-0.4644,26.73178
4395.76,26.735,4.96,29.5,58.5299,60.0,58.9942,-1.4701,-0.4644,26.72826
4396.793,26.735,4.84,29.5,58.5366,60.0,59.0009,-1.4634,-0.4644,26.72581
4397.812,26.735,4.96,29.5,58.5433,60.0,59.0077,-1.4567,-0.4644,26.73046
4398.753,26.735,4.96,29.5,58.5495,60.0,59.0139,-1.4505,-0.4644,26.72921
4399.755,26.736,4.88,29.5,58.5561,60.0,59.0205,-1.4439,-0.4644,26.72698
4400.778,26.733,4.92,29.5,58.5628,60.0,59.0272,-1.4372,-0.4644,26.72978
4401.8,26.736,4.84,29.5,58.5694,60.0,59.0339,-1.4306,-0.4645,26.72531
4402.825,26.735,4.84,29.5,58.576,60.0,59.0405,-1.424,-0.4645,26.72861
4403.853,26.735,4.88,29.5,58.5827,60.0,59.0472,-1.4173,-0.4645,26.72918
4404.775,26.735,4.88,29.5,58.5887,60.0,59.0532,-1.4113,-0.4645,26.72903
4405.796,26.736,4.88,29.5,58.5954,60.0,59.0599,-1.4046,-0.4645,26.72847
4406.818,26.738,4.88,29.5,58.602,60.0,59.0666,-1.398,-0.4645,26.72918
4407.844,26.735,4.96,29.5,58.6088,60.0,59.0734,-1.3912,-0.4645,26.7326
4408.777,26.733,4.88,29.5,58.6149,60.0,59.0795,-1.3851,-0.4645,26.72791
4409.797,26.736,4.92,29.5,58.6216,60.0,59.0862,-1.3784,-0.4646,26.72751
4410.814,26.736,4.92,29.5,58.6283,60.0,59.0929,-1.3717,-0.4646,26.72909
4411.838,26.736,5.0,29.5,58.6352,60.0,59.0997,-1.3648,-0.4646,26.73101
4412.778,26.736,4.8,29.5,58.6412,60.0,59.1058,-1.3588,-0.4646,26.7259
4413.783,26.736,4.88,29.5,58.6477,60.0,59.1123,-1.3523,-0.4646,26.73047
4414.812,26.738,4.84,29.5,58.6544,60.0,59.119,-1.3456,-0.4646,26.72862
4415.831,26.738,5.0,29.5,58.6612,60.0,59.1258,-1.3388,-0.4646,26.7342
4416.858,26.736,4.84,29.5,58.6678,60.0,59.1325,-1.3322,-0.4647,26.72843
4417.792,26.736,4.84,29.5,58.6739,60.0,59.1385,-1.3261,-0.4647,26.72961
4418.804,26.739,4.84,29.5,58.6804,60.0,59.1451,-1.3196,-0.4647,26.72938
4419.829,26.736,4.84,29.5,58.687,60.0,59.1517,-1.313,-0.4647,26.7317
4420.848,26.736,4.92,29.5,58.6937,60.0,59.1584,-1.3063,-0.4647,26.73139
